DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
230618149,11/22/2023,11/22/2023,1550,06,Hollywood,0643,997,TRAFFIC COLLISION,3004 3026 4027 3035 3037 3101 3401 3701,32,F,H,101,STREET,SUNSET                       BL,POINSETTIA                   PL,"(34.098, -118.3483)",23677,412,863,,7,82
231819801,11/23/2023,11/22/2023,2350,18,Southeast,1829,997,TRAFFIC COLLISION,3004 3024 3036 4025,53,M,B,101,STREET,ALAMEDA                      ST,CENTURY                      BL,"(33.9465, -118.2285)",22351,1633,98,,,
230717411,11/23/2023,11/22/2023,1730,07,Wilshire,0789,997,TRAFFIC COLLISION,3011 3028 3034 4025 3036 3101 3401 3701 3030 3602,,,,101,STREET,ARLINGTON                    AV,21ST                         ST,"(34.038, -118.3177)",23079,658,927,,12,19
230916649,11/22/2023,11/22/2023,1550,09,Van Nuys,0998,997,TRAFFIC COLLISION,3006 3028 4026 3030 3034 3037 3101,25,M,B,101,STREET,VENTURA                      BL,COLDWATER CA                 AV,"(34.137, -118.4187)",19736,353,697,11,7,83
230817136,11/22/2023,11/22/2023,0935,08,West LA,0807,997,TRAFFIC COLLISION,3035 3037 3101 3401 3701 3008 3024 4027,58,M,W,101,STREET,N  BEVERLY GLEN                 BL,RUTHVEN                      LN,"(34.1126, -118.4466)",24037,827,770,,6,81
230320219,11/23/2023,11/22/2023,2045,03,Southwest,0392,997,TRAFFIC COLLISION,3004 3028 3030 4025,99,F,O,101,STREET,46TH                         ST,8TH                          AV,"(34.0018, -118.3258)",23674,751,1042,7,14,24
231223594,11/23/2023,11/22/2023,2105,12,77th Street,1283,997,TRAFFIC COLLISION,3601 3003 3027 3036 4025,19,F,B,101,STREET,WESTERN                      AV,98TH                         ST,"(33.9468, -118.309)",23678,779,1168,7,14,20
231116212,11/28/2023,11/22/2023,1030,11,Northeast,1102,997,TRAFFIC COLLISION,0605 3101 3401 3701 3033 3011 3028 4024 3034 3037,40,M,H,101,STREET,SAN FERNANDO                 RD,COLORADO                     BL,"(34.1423, -118.2701)",23670,395,396,,8,42
230320517,11/29/2023,11/22/2023,1730,03,Southwest,0395,997,TRAFFIC COLLISION,4025 3003 3026 3029,31,M,W,101,STREET,VERNON                       AV,WESTERN                      AV,"(34.0037, -118.3089)",24027,742,1048,7,14,35
230320216,11/23/2023,11/22/2023,2115,03,Southwest,0392,997,TRAFFIC COLLISION,3004 3028 3030 4025,32,M,O,101,STREET,48TH                         ST,6TH                          ST,"(34.0, -118.3236)",23674,750,1045,7,14,24
230516114,11/23/2023,11/22/2023,1720,05,Harbor,0563,997,TRAFFIC COLLISION,3004 3026 3029 4005,28,M,W,101,STREET,GAFFEY,12TH                         ST,"(33.7333, -118.2924)",3342,977,1206,,15,36
230516116,11/23/2023,11/22/2023,2150,05,Harbor,0505,997,TRAFFIC COLLISION,3003 3025 4005,,M,W,101,STREET,190TH                        ST,VERMONT                      AV,"(33.8588, -118.2905)",24685,944,208,,15,55
230618156,11/22/2023,11/22/2023,1720,06,Hollywood,0629,997,TRAFFIC COLLISION,3008 4027 3025 3035 3037 3101 3401 3701,31,M,H,101,STREET,WESTERN                      AV,FRANKLIN                     AV,"(34.1054, -118.3093)",24033,403,1296,16,7,64
231819738,11/22/2023,11/22/2023,0215,18,Southeast,1842,997,TRAFFIC COLLISION,3601 3004 3027 4025 3036 3602 1402,73,M,B,101,STREET,IMPERIAL                     HY,OLIVE                        ST,"(33.931, -118.2796)",24355,809,704,7,14,53
231614292,11/22/2023,11/22/2023,2105,16,Foothill,1663,997,TRAFFIC COLLISION,3003 3024 4026 3029 3037 3101,75,M,W,101,STREET,LAUREL CANYON                BL,SHELDON                      ST,"(34.232, -118.4037)",19335,158,446,,3,21
231718107,11/22/2023,11/22/2023,2000,17,Devonshire,1708,997,TRAFFIC COLLISION,1402 3004 3026 4026 3037 3038 3101,70,M,O,101,STREET,BALBOA                       BL,RINALDI                      ST,"(34.2793, -118.5021)",19329,56,1403,39,2,78
231320983,11/28/2023,11/22/2023,1215,13,Newton,1331,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3006 3036 3028 3030 3033,,M,H,101,STREET,30TH,MAIN,"(34.0223, -118.2718)",22724,700,660,7,13,6
230516516,12/05/2023,11/22/2023,1825,05,Harbor,0563,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,60,M,H,101,STREET,18TH                         ST,MEYLER                       ST,"(33.7279, -118.2968)",3342,982,1452,,15,36
231518293,11/22/2023,11/22/2023,0115,15,N Hollywood,1595,997,TRAFFIC COLLISION,3011 4026 3030 3032 3035 3037 3039 3602 3026,61,M,O,101,STREET,SUNSHINE                     TR,LAUREL CANYON                BL,"(34.1381, -118.3905)",8492,351,1353,,5,84
230320172,11/22/2023,11/22/2023,0750,03,Southwest,0316,997,TRAFFIC COLLISION,3004 3026 4025 3029,46,M,W,101,STREET,NORMANDIE                    AV,23RD                         ST,"(34.0354, -118.3003)",22724,679,643,7,14,32
231719024,12/12/2023,11/22/2023,1015,17,Devonshire,1758,997,TRAFFIC COLLISION,3006 3028 4026 3030 3035 3033,66,M,O,101,STREET,16200    DEVONSHIRE                   ST,,"(34.2574, -118.4848)",18914,76,251,39,2,88
231224895,11/22/2023,11/22/2023,0410,12,77th Street,1267,997,TRAFFIC COLLISION,3004 3026 3029 4012,78,M,H,101,STREET,FIGUEROA                     ST,S  83RD                         ST,"(33.9632, -118.2827)",23675,783,1005,7,14,45
231322186,12/18/2023,11/22/2023,0330,13,Newton,1324,997,TRAFFIC COLLISION,0605 3030 4024,56,F,H,101,STREET,1400 E  20TH                         ST,,"(34.0218, -118.249)",22727,702,969,7,13,6
231614294,11/22/2023,11/22/2023,2107,16,Foothill,1663,997,TRAFFIC COLLISION,3003 3024 4026 3033 3035 3037 1218 3101,39,M,H,101,STREET,LAUREL CANYON                BL,SHELDON                      ST,"(34.232, -118.4037)",19335,158,446,,3,21
240804647,01/19/2024,11/22/2023,1653,08,West LA,0809,997,TRAFFIC COLLISION,4027 3006 3028 3030,59,M,W,101,STREET,FRANKLIN CANYON              DR,MULHOLLAND                   DR,"(34.129, -118.407)",8492,826,1236,46,7,81
231223605,11/23/2023,11/23/2023,2140,12,77th Street,1251,997,TRAFFIC COLLISION,3003 3024 4012,18,M,B,101,STREET,CRENSHAW                     BL,FLORENCE                     AV,"(33.9745, -118.3309)",23674,759,1071,7,14,24
231614299,11/23/2023,11/23/2023,2005,16,Foothill,1622,997,TRAFFIC COLLISION,3006 3028 3030 3101 4016,40,F,H,101,STREET,SAN FERNANDO,FILMORE,"(34.2691, -118.4253)",18907,24,379,,1,11
230124715,11/23/2023,11/23/2023,0001,01,Central,0138,997,TRAFFIC COLLISION,0605 3011 3028 3030 3034 3101 4024 3401 3701 3036,99,M,O,101,STREET,S  CENTRAL                      AV,TOWNE                        AV,"(34.0456, -118.2396)",23074,536,1018,,9,28
230516173,11/24/2023,11/23/2023,1600,05,Harbor,0557,997,TRAFFIC COLLISION,3003 3026 3036 4025,28,M,W,101,STREET,GAFFEY                       ST,5TH                          ST,"(33.7397, -118.2923)",3342,975,1205,,15,36
232018268,11/23/2023,11/23/2023,2005,20,Olympic,2023,997,TRAFFIC COLLISION,3008 3025 3029 4027,63,M,A,101,STREET,4TH                          ST,NORMANDIE                    AV,"(34.0672, -118.3003)",23081,594,1028,,12,89
231420644,11/23/2023,11/23/2023,1810,14,Pacific,1454,997,TRAFFIC COLLISION,3002 3028 4027 3011 3034 3037 3032 3101 3401 3701,,M,O,108,PARKING LOT,MAXELLA                      AV,LINCOLN                      BL,"(33.9856, -118.4435)",25074,914,949,10,10,30
230221391,11/23/2023,11/23/2023,1650,02,Rampart,0237,997,TRAFFIC COLLISION,0605 4024 3004 3026,30,F,H,101,STREET,GLENDALE,COURT,"(34.0621, -118.2619)",23444,550,942,,8,67
230516157,11/24/2023,11/23/2023,1620,05,Harbor,0585,997,TRAFFIC COLLISION,3004 3028 3034 4005,99,M,W,101,STREET,25TH                         ST,WALKER                       AV,"(33.7216, -118.3035)",3342,983,1453,,15,33
231223791,11/27/2023,11/23/2023,1620,12,77th Street,1256,997,TRAFFIC COLLISION,3011 3028 3034 4012,99,M,O,101,STREET,HOOVER                       ST,73RD                         ST,"(33.9736, -118.2871)",23675,775,979,7,14,
230414653,11/23/2023,11/23/2023,1530,04,Hollenbeck,0409,997,TRAFFIC COLLISION,0605 3003 3024 3033 3035 3101 4024 3401 3701 3037,26,F,H,101,STREET,HUNTINGTON                   DR,ALHAMBRA                     RD,"(34.0986, -118.1554)",3220,,,,9,91
230916658,11/23/2023,11/23/2023,1050,09,Van Nuys,0984,997,TRAFFIC COLLISION,3101 3008 3024 4026 3037,39,M,W,101,STREET,DICKENS                      ST,VAN NUYS                     BL,"(34.1501, -118.4495)",19732,337,680,6,7,83
230516136,11/23/2023,11/23/2023,0530,05,Harbor,0501,997,TRAFFIC COLLISION,3011 3027 3034 3038 4025 1402,25,F,H,101,STREET,182ND                        ST,DENVER                       AV,"(33.8702, -118.2826)",24685,943,779,,15,55
230916664,11/23/2023,11/23/2023,2220,09,Van Nuys,0926,997,TRAFFIC COLLISION,3004 3026 4026 3029 3036 3101,45,F,B,101,STREET,SYLMAR                       AV,VICTORY                      BL,"(34.1867, -118.4465)",19729,236,290,,3,18
231614300,11/23/2023,11/23/2023,0030,16,Foothill,1687,997,TRAFFIC COLLISION,3101 3006 3028 4016 3030 3037,50,M,O,101,STREET,11200    STRATHERN                    ST,,"(34.2157, -118.3747)",19335,166,1249,,3,21
231916986,11/23/2023,11/23/2023,1720,19,Mission,1924,997,TRAFFIC COLLISION,3004 3024 4026 3033 3035 3036 3104,80,F,H,101,STREET,LAUREL CANYON                BL,HUBBARD                      ST,"(34.285, -118.4587)",18912,58,244,,1,47
231916987,11/23/2023,11/23/2023,1346,19,Mission,1913,997,TRAFFIC COLLISION,3039 3004 3028 4019 3030 3036 3101,44,F,H,101,STREET,RYAN                         ST,WOODCOCK                     AV,"(34.3077, -118.4572)",18912,49,222,,1,47
232116822,11/23/2023,11/23/2023,0230,21,Topanga,2189,997,TRAFFIC COLLISION,3101 3011 3028 4021 3037,60,F,O,102,SIDEWALK,WELLS                        DR,POE                          AV,"(34.1577, -118.577)",19346,313,656,,4,49
232116853,11/23/2023,11/23/2023,1530,21,Topanga,2157,997,TRAFFIC COLLISION,3004 3026 4021 3029 3101,42,M,O,101,STREET,20400    VANOWEN                      ST,,"(34.1938, -118.588)",4282,294,1547,2,4,66
232116857,11/24/2023,11/23/2023,2208,21,Topanga,2129,997,TRAFFIC COLLISION,3101 3006 3028 4026 3030,35,M,H,101,STREET,PENFIELD                     AV,ROSCOE                       BL,"(34.2143, -118.5666)",4282,273,1543,,4,66
231819806,11/23/2023,11/23/2023,0650,18,Southeast,1844,997,TRAFFIC COLLISION,3004 3026 4018 3029,34,M,H,101,STREET,AVALON,107TH,"(33.9345, -118.2623)",24354,808,1190,7,14,45
230320243,11/24/2023,11/23/2023,1920,03,Southwest,0308,997,TRAFFIC COLLISION,3003 3026 3029 4003,64,F,W,101,STREET,23RD                         ST,UNION                        AV,"(34.0349, -118.2834)",22724,698,444,7,11,32
231819873,11/25/2023,11/23/2023,2000,18,Southeast,1823,997,TRAFFIC COLLISION,3004 3028 4018 3030,32,F,B,101,STREET,102ND                        ST,SAN PEDRO,"(33.9438, -118.2695)",22352,805,1177,7,14,45
231916970,11/23/2023,11/23/2023,1305,19,Mission,1905,997,TRAFFIC COLLISION,3015 3024 3037 3033 3101 4026,31,M,H,101,STREET,SAYRE,LEXICON,"(34.3155, -118.4343)",18912,38,289,,1,47
230320237,11/23/2023,11/23/2023,1450,03,Southwest,0332,997,TRAFFIC COLLISION,3004 3025 4003 3602,29,M,H,101,STREET,ARLINGTON,ADAMS,"(34.0279, -118.343)",23077,668,925,7,12,17
230320282,11/24/2023,11/23/2023,2100,03,Southwest,0395,997,TRAFFIC COLLISION,3006 3028 4003 3039,52,M,H,101,STREET,42ND                         ST,WESTERN                      AV,"(34.0073, -118.3089)",24027,732,1013,7,14,35
230320280,11/24/2023,11/23/2023,2356,03,Southwest,0311,997,TRAFFIC COLLISION,3011 3028 4003,17,M,B,101,STREET,CARMONA                      AV,CLEMSON                      ST,"(34.0291, -118.3669)",23077,667,1119,,12,17
231819851,11/25/2023,11/23/2023,2240,18,Southeast,1844,997,TRAFFIC COLLISION,4025 3101 3013 3025 3602,33,M,H,101,STREET,CENTRAL                      AV,114TH                        ST,"(33.931, -118.2543)",24354,808,1193,7,15,
230817190,11/23/2023,11/23/2023,0258,08,West LA,0849,997,TRAFFIC COLLISION,3004 3028 3039 4008 3035 3036 3101 3401 3701 3602,21,M,H,101,STREET,ROBERTSON                    BL,PICO                         BL,"(34.0548, -118.3837)",23666,639,828,,6,95
231819841,11/24/2023,11/23/2023,1930,18,Southeast,1871,997,TRAFFIC COLLISION,,48,F,B,101,STREET,FIGUEROA                     ST,135TH                        ST,"(33.9092, -118.2827)",24355,939,1243,7,15,53
231223631,11/23/2023,11/23/2023,1300,12,77th Street,1263,997,TRAFFIC COLLISION,4025 3027 3003,28,F,B,101,STREET,WESTERN,82ND,"(33.9646, -118.309)",23678,780,1074,7,14,20
231420645,11/24/2023,11/23/2023,2020,14,Pacific,1445,997,TRAFFIC COLLISION,3028 3034 3036 3039 3101 4027 3006 3401 3701,50,,,101,STREET,FRANCES                      AV,MATTESON                     AV,"(34.0005, -118.4355)",24031,901,1244,10,10,27
231223610,11/23/2023,11/23/2023,0545,12,77th Street,1205,997,TRAFFIC COLLISION,3006 3028 3039 4012,49,M,H,102,SIDEWALK,49TH                         ST,RAYMOND                      AV,"(33.9987, -118.298)",23668,741,1155,7,13,2
230916665,11/24/2023,11/23/2023,2340,09,Van Nuys,0926,997,TRAFFIC COLLISION,3101 3004 3026 4026 3029 3037,26,M,O,101,STREET,VICTORY                      BL,TYRONE                       AV,"(34.1867, -118.4443)",19729,236,290,,3,18
231518020,11/23/2023,11/23/2023,1210,15,N Hollywood,1514,997,TRAFFIC COLLISION,3101 3036 3004 3024 4026 3033 3035,19,M,H,101,STREET,VANOWEN                      ST,GENTRY                       AV,"(34.194, -118.3943)",8888,175,480,,5,14
230124697,11/28/2023,11/23/2023,0125,01,Central,0146,997,TRAFFIC COLLISION,0605 3101 3401 3701 4001 3004 3037 3029 3033 3035,,M,H,101,STREET,5TH,MAPLE,"(34.0454, -118.2465)",23074,536,1502,,9,76
231224648,12/10/2023,11/23/2023,1615,12,77th Street,1203,997,TRAFFIC COLLISION,3002 3028 4012 3034,,M,X,101,STREET,5100 S  GRAMERCY                     PL,,"(33.9969, -118.3139)",24027,742,1043,7,14,35
231223633,11/24/2023,11/23/2023,2230,12,77th Street,1253,997,TRAFFIC COLLISION,3601 1218 3003 3027 3038 4025,56,M,W,101,STREET,WESTERN                      AV,73RD                         ST,"(33.9737, -118.309)",23678,778,355,7,14,20
231420642,11/23/2023,11/23/2023,1200,14,Pacific,1401,997,TRAFFIC COLLISION,3004 3028 3030 3036 3035 3101 3401 3701 4027 3039,35,F,H,101,STREET,BUNDY                        DR,PEARL                        ST,"(34.0274, -118.4483)",24029,890,347,9,10,27
231420631,11/23/2023,11/23/2023,0225,14,Pacific,1452,997,TRAFFIC COLLISION,3011 3028 3030 4027 3034 3037 3101 3401 3701 3033,,M,O,102,SIDEWALK,PACIFIC                      AV,VIA MARINA,"(33.9661, -118.4551)",25074,915,498,10,10,30
231016248,11/25/2023,11/24/2023,0037,10,West Valley,1004,997,TRAFFIC COLLISION,3004 3026 4010 3036 3038 3101,25,M,H,101,STREET,STRATHERN                    ST,GARDEN GROVE                 AV,"(34.2157, -118.5285)",18909,254,282,,2,12
231321073,11/25/2023,11/24/2023,2210,13,Newton,1322,997,TRAFFIC COLLISION,0605 3003 3024 3033 3035 3101 4024 3401 3701 3036,30,M,H,101,STREET,SAN PEDRO,25TH,"(34.0225, -118.2608)",22727,704,815,7,13,6
231916998,11/24/2023,11/24/2023,1226,19,Mission,1994,997,TRAFFIC COLLISION,3004 3101 3002 3026 4026 3037,30,M,H,101,STREET,BRIMFIELD                    AV,STRATHERN                    ST,"(34.216, -118.4576)",19730,142,418,,3,59
231917005,11/24/2023,11/24/2023,0100,19,Mission,1971,997,TRAFFIC COLLISION,3011 3028 4019 3030 3034 3037 3101,99,M,O,101,STREET,SEPULVEDA                    BL,NORDHOFF                     ST,"(34.2355, -118.4677)",18914,122,1108,,1,73
230221468,11/24/2023,11/24/2023,1831,02,Rampart,0231,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3003 3037 3024 3033 3035,48,M,H,101,STREET,BEVERLY                      BL,OCCIDENTAL                   AV,"(34.0709, -118.2801)",24352,555,941,,8,80
230414654,11/24/2023,11/24/2023,0045,04,Hollenbeck,0429,997,TRAFFIC COLLISION,0605 3006 3028 3030 3033 3037 3401 3701 3101 4004,99,F,H,101,STREET,HUNTINGTON                   DR,LIFUR                        AV,"(34.0897, -118.167)",23449,502,609,,9,91
230516189,11/25/2023,11/24/2023,2345,05,Harbor,0525,997,TRAFFIC COLLISION,3006 3028 3039 4025,33,M,H,101,STREET,NEPTUNE                      AV,E                            ST,"(33.7753, -118.2686)",3350,966,1560,,15,15
231321035,11/24/2023,11/24/2023,0435,13,Newton,1375,997,TRAFFIC COLLISION,0605 3028 3030 3033 3101 3401 3701 4013 3006 3036,45,F,H,101,STREET,5700    NAOMI,,"(33.9911, -118.2547)",22727,722,629,7,13,51
230221424,11/24/2023,11/24/2023,0734,02,Rampart,0291,997,TRAFFIC COLLISION,3401 3701 0605 3006 3028 3030 3033 3037 3101 4024,55,M,H,101,STREET,ALVARADO                     TR,W  14TH                         ST,"(34.045, -118.2818)",22723,696,1521,,11,8
230516191,11/25/2023,11/24/2023,2040,05,Harbor,0564,997,TRAFFIC COLLISION,3011 3025 3034 4025,,M,O,101,STREET,6TH                          ST,BEACON                       ST,"(33.7387, -118.2804)",3342,970,433,,15,36
231321067,11/24/2023,11/24/2023,0955,13,Newton,1371,997,TRAFFIC COLLISION,0605 3026 3033 3034 3037 3101 4013 3401 3701 3035,99,M,O,101,STREET,BROADWAY,53RD                         ST,"(33.9942, -118.2783)",23668,746,988,7,13,
230817230,11/25/2023,11/24/2023,2225,08,West LA,0886,997,TRAFFIC COLLISION,3011 3028 3030 3034 4027 3037 3101 3401 3701,99,,,102,SIDEWALK,PICO                         BL,E  CENTURY PARK,"(34.0525, -118.4063)",23666,872,821,9,6,95
230817229,11/25/2023,11/24/2023,2220,08,West LA,0847,997,TRAFFIC COLLISION,3004 3028 3030 3036 4027 3101 3401 3701 3035,23,M,H,101,STREET,BEVERLY GLEN                 BL,PICO                         BL,"(34.0463, -118.4171)",24029,871,816,9,6,75
231016247,11/25/2023,11/24/2023,2055,10,West Valley,1008,997,TRAFFIC COLLISION,3004 3025 4026 3034 3037 3038 3101,40,M,H,101,STREET,VICTORY,VALJEAN,"(34.1866, -118.4858)",19734,2337,1223,,3,62
231223663,11/24/2023,11/24/2023,0900,12,77th Street,1265,997,TRAFFIC COLLISION,3011 3025 4025 3034,54,M,B,102,SIDEWALK,NORMANDIE                    AV,MANCHESTER                   AV,"(33.96, -118.3003)",23678,784,1166,7,14,20
230221495,11/25/2023,11/24/2023,2305,02,Rampart,0299,997,TRAFFIC COLLISION,0605 3004 3028 4002 3039 3101 3401 3701 3037 3033,23,M,F,101,STREET,1000 W  WASHINGTON                   BL,,"(34.0407, -118.2766)",23076,695,661,,11,8
230320271,11/24/2023,11/24/2023,1650,03,Southwest,0392,997,TRAFFIC COLLISION,,28,F,B,101,STREET,CRENSHAW                     BL,VERNON                       AV,"(34.0032, -118.3316)",23674,751,1042,7,14,24
231016249,11/25/2023,11/24/2023,1600,10,West Valley,1033,997,TRAFFIC COLLISION,3011 3028 4010 3034 3036 3602 3101,22,M,H,101,STREET,VICTORY                      BL,RESEDA                       BL,"(34.1866, -118.536)",18909,268,305,,4,12
231016253,11/25/2023,11/24/2023,2145,10,West Valley,1049,997,TRAFFIC COLLISION,3004 3028 4010 3033 3035 3037 3039,22,M,H,101,STREET,VICTORY                      BL,BALBOA                       BL,"(34.1866, -118.5011)",19734,2337,1223,,3,62
231321077,11/25/2023,11/24/2023,2230,13,Newton,1351,997,TRAFFIC COLLISION,0605 3004 4013 3038 3026 3033 3101 3401 3701 3037,38,F,H,101,STREET,VERNON                       AV,MAIN                         ST,"(34.0038, -118.274)",23668,737,655,7,13,
231917008,11/24/2023,11/24/2023,1910,19,Mission,1981,997,TRAFFIC COLLISION,3008 3028 4019 3030 3037 3602 3101,21,M,H,101,STREET,LANGDON                      AV,ROSCOE                       BL,"(34.2214, -118.4699)",19734,222,424,,3,73
231917009,11/25/2023,11/24/2023,2310,19,Mission,1924,997,TRAFFIC COLLISION,3004 3026 4026 3029 3033 3035 3036,30,M,H,101,STREET,LAUREL CANYON                BL,HUBBARD                      ST,"(34.285, -118.4587)",18912,58,244,,1,47
232116876,11/24/2023,11/24/2023,1036,21,Topanga,2105,997,TRAFFIC COLLISION,3103 3006 3028 4026 3034 3037,,M,W,101,STREET,OWENSMOUTH                   AV,SCHOENBORN                   ST,"(34.2209, -118.6018)",4279,93,411,,4,37
232116881,11/24/2023,11/24/2023,1500,21,Topanga,2156,997,TRAFFIC COLLISION,3003 3026 4021 3037 3101,24,M,H,101,STREET,VICTORY                      BL,OWENSMOUTH                   BL,"(34.1877, -118.6015)",19347,299,434,2,4,49
230124758,11/24/2023,11/24/2023,1151,01,Central,0192,997,TRAFFIC COLLISION,3101 3401 3701 3036 3102 0605 3011 3028 3034 4024,27,M,W,101,STREET,FIGUEROA ST                  ST,VENICE BLVD                  BL,"(34.0363, -118.2672)",23076,693,1291,,9,76
